. ,FLAG_NM,CRTFC_NO_CN,AREA_NM,SAFE_CNSDR_ACT_AT,AGE_9_12,AGE_13_15,AGE_16_18,AGE_19_24,AGE_ETC,총 참여 인원,PROGRM_NM,INSTT_NM,VALID_PD_BEGIN_DE,VALID_PD_END_DE,OPER_STATE_NM,ADDR
949,활동,1099A05A-10061,대구광역시,N,10,0,0,0,0,10,우리부터 솔선수범 < 지구를 살리는 분리수거와 재활용법 >,대구광역시 서구 청소년수련관,2021-07-21,2024-07-20,인증,대구 서구 이현동 48-8번지 대구서구청소년수련관
950,활동,5465B09F-10070,충청남도,N,0,5,5,0,0,10,천안 하E(천안 하천이 EM흙공을 만날 때),천안시성정청소년문화의집,2021-07-21,2024-07-20,인증,충청남도 천안시 서북구 서부1길 57 (성정동) 천안시성정청소년문화의집
951,활동,0011D07A-10052,충청남도,N,200,0,0,0,0,200,행복공감청소년캠프(1박2일),국립중앙청소년수련원,2021-07-21,2024-07-20,인증,충남 천안시 목천읍 교촌리 246-1
952,활동,0661F04A-08637,충청남도,Y,300,0,0,0,0,300,백제의 기백을 찾아서(초등학교 2박3일),부여군청소년수련원,2019-08-21,2024-07-19,인증,충청남도 부여군 충화면 가화리 313 부여군청소년수련원
953,활동,0010B06B-07717,경기도,N,0,15,0,0,0,15,청소년 V(volunteer)스쿨,사우청소년문화의집,2018-07-25,2024-07-17,인증,경기 김포시 사우동 259-4
954,활동,1235D07C-08553,경기도,N,0,0,140,0,0,140,리더십 체험학습 고등학교 2박3일,김포로그밸리청소년수련원,2019-06-26,2024-06-25,인증,경기 김포시 대곶면 대벽리 850-2
955,활동,0071A05A-07664,충청북도,N,300,0,0,0,0,300,꿈나무 호암체험(초등학교),박달재수련원,2018-06-27,2024-06-25,인증,충북 제천시 봉양읍 원박리 967-1
956,활동,0965D02A-08536,부산광역시,N,40,0,0,0,0,40,하늘사랑캠프,함지골청소년수련관,2019-06-26,2024-06-25,인증,부산 영도구 동삼1동 산149-4
957,활동,1926D10C-08532,강원도,N,0,0,60,0,0,60,의병리더십캠프 고등학교1박2일,춘천문화원,2019-06-26,2024-06-25,인증,강원도 춘천시 퇴계농공로 40 춘천시여성회관 1층 춘천문화원
958,개별,1787G10C-MD0304,충청북도,N,0,0,100,0,0,100,도전! 어드벤쳐[고등학교],진천군청소년수련원,2019-06-26,2024-06-25,인증,충북 진천군 초평면 화산리 802-4
959,활동,1536F07B-07625,전라남도,Y,0,240,0,0,0,240,신나게 팡팡! [중학교2박3일],전라남도청소년수련원,2018-06-27,2024-06-25,인증,전라남도 완도군 군외면 삼두1길 215 전라남도청소년수련원
960,활동,0925F10B-08544,대전광역시,N,0,240,0,0,0,240,수험생 힐링캠프(중학교 1박2일),대전청소년수련마을,2019-06-26,2024-06-25,인증,대전광역시 중구 방아미로 131 (침산동) 대전청소년수련마을
961,활동,0925F10C-08545,대전광역시,N,0,0,240,0,0,240,수험생 힐링캠프(고등학교1박2일),대전청소년수련마을,2019-06-26,2024-06-25,인증,대전광역시 중구 방아미로 131 (침산동) 대전청소년수련마을
962,활동,1636D02F-08535,경상북도,Y,0,60,60,0,0,120,백상아리 캠프,국립청소년해양센터,2019-06-26,2024-06-25,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
963,활동,1235D07A-08552,경기도,N,140,0,0,0,0,140,리더십 체험학습 초등학교 2박3일,김포로그밸리청소년수련원,2019-06-26,2024-06-25,인증,경기 김포시 대곶면 대벽리 850-2
964,활동,0517A07F-08543,경상북도,N,0,5,10,0,0,15,손으로 전하는 마음,봉화군청소년센터,2019-06-26,2024-06-24,인증,경상북도 봉화군 내성로1길 1720 청소년수련관 봉화군 청소년 센터
965,개별,1590G10A-MD0302,경기도,N,70,0,0,0,0,70,샌드아트,농업회사법인 (주)자연나라청소년수련원,2019-06-26,2024-06-24,인증,경기 이천시 마장면 오천리 185번지
966,활동,1257A06B-09454,서울특별시,N,0,20,0,0,0,20,소외계층 요리봉사 나눔COOK,서울시립 서대문청소년센터,2020-06-24,2024-06-23,인증,서울 서대문구 연희동 167-1
967,활동,5468D07C-09485,경기도,N,0,0,450,0,0,450,자기주도 진로 리더십 캠프,와이비엠넷,2020-06-24,2024-06-23,인증,경기도 성남시 분당구 대왕판교로 670 (삼평동) 유스페이스2 A동 8층
968,활동,1636A02B-09443,경상북도,N,0,285,0,0,0,285,기본해양교실,국립청소년해양센터,2020-06-24,2024-06-23,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
969,개별,0829G04C-MD0587,전라북도,N,0,0,60,0,0,60,"하강레포츠 활강체험 ""비상"" (고등학교)",진실되게 하는 지리산유스캠프,2020-06-24,2024-06-23,인증,전북 남원시 주천면 송치리 49-14 지리산유스호스텔
970,개별,0829G04B-MD0586,전라북도,N,0,60,0,0,0,60,"활강체험""우리함께 나르샤"" (중학교)",진실되게 하는 지리산유스캠프,2020-06-24,2024-06-23,인증,전북 남원시 주천면 송치리 49-14 지리산유스호스텔
971,활동,0005B05A-09482,대구광역시,N,15,0,0,0,0,15,흙으로 빚은 희망,대구광역시청소년문화의집,2020-06-24,2024-06-23,인증,대구 남구 대명2동 1822-2
972,활동,5406B09A-09470,인천광역시,N,15,0,0,0,0,15,EM 환경을 살리다!,가좌청소년센터,2020-06-24,2024-06-23,인증,인천광역시 서구 원적로7번길 12 (가좌동) 가좌청소년센터
973,활동,1545B07F-09468,경기도,N,0,10,10,0,0,20,"웨이크업, 메이크업!",포천시청소년교육문화센터/포천시청,2020-06-24,2024-06-23,인증,경기 포천시 소흘읍 이동교리 193-1 포천시청소년교육문화센터 2층 사무실
974,활동,0202A04B-09461,전라남도,N,0,72,0,0,0,72,청소년 오리엔티어링,여수시청소년수련관,2020-06-24,2024-06-23,인증,전남 여수시 학동 서4길 58-26(65번지) 여수시청소년수련관
975,활동,0610A01B-09452,부산광역시,N,0,350,0,0,0,350,주인공은 나야~나!,부산관광공사아르피나,2020-06-24,2024-06-23,인증,부산 해운대구 우동 1417 부산유스호스텔 아르피나
976,활동,1636D04C-09444,경상북도,Y,0,0,20,0,0,20,청소년 독도항해캠프,국립청소년해양센터,2020-06-24,2024-06-23,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
977,활동,4230B06C-09465,경상남도,N,0,0,10,0,0,10,애들아 놀자! 전통아 놀자!,함안군청소년수련관,2020-06-24,2024-06-23,인증,경상남도 함안군 가야읍 말산리 156-1
978,활동,2800A05A-09491,충청남도,N,20,0,0,0,0,20,새로운 천안! 태조왕건을 찾아서!,천안시태조산청소년수련관,2020-06-24,2024-06-23,인증,충남 천안시 동남구 유량동 6번지 천안시태조산청소년수련관
979,활동,2590A07B-09464,울산광역시,N,0,20,0,0,0,20,청소년관계형성 프로젝트 '만반잘부' (만나서 반갑습니다. 잘 부탁드립니다),울산광역시 남구 문수청소년문화의집,2020-06-24,2024-06-23,인증,울산광역시 남구 북부순환도로 45 (무거동) 3층 301호
980,활동,2271B08A-09451,인천광역시,N,20,0,0,0,0,20,경제교육 '경제가 머니?',미추홀구청소년수련관,2020-06-24,2024-06-22,인증,인천광역시 미추홀구 경인로42번길 23 (숭의동) 미추홀구청소년수련관
981,활동,2363B09F-10008,경기도,N,5,15,0,0,0,20,하천지킴이,유림청소년문화의집,2021-06-23,2024-06-22,인증,경기 용인시 처인구 유방동 288-1
982,활동,4445A09A-10009,경기도,N,20,0,0,0,0,20,내 손으로 만드는 공원,토당청소년수련관,2021-06-23,2024-06-22,인증,경기도 고양시 덕양구 중앙로633번길 25 (토당동) 토당청소년수련관
983,활동,1139B04A-10002,인천광역시,N,25,0,0,0,0,25,생존교육 '생존의 법칙',연수구청소년수련관,2021-06-23,2024-06-22,인증,인천광역시 연수구 앵고개로 132 (동춘동) 연수구청소년수련관
984,활동,1093A05B-10028,인천광역시,N,0,10,0,0,0,10,Plan Seed,동구청소년수련관,2021-06-23,2024-06-22,인증,인천 동구 송림2동 56-1 동구청소년수련관
985,활동,4406D07C-10018,충청북도,N,0,0,200,0,0,200,다울찬캠프(고등학교1박2일),음성군청소년수련원,2021-06-23,2024-06-22,인증,충청북도 음성군 생극면 차생로 310-89 음성군청소년수련원
986,활동,4406D07B-10017,충청북도,N,0,200,0,0,0,200,다울찬 캠프(중학교1박2일),음성군청소년수련원,2021-06-23,2024-06-22,인증,충청북도 음성군 생극면 차생로 310-89 음성군청소년수련원
987,활동,4406D07A-10016,충청북도,N,200,0,0,0,0,200,다울찬 캠프(초등학교 1박2일),음성군청소년수련원,2021-06-23,2024-06-22,인증,충청북도 음성군 생극면 차생로 310-89 음성군청소년수련원
988,활동,0089A07A-10027,서울특별시,N,15,0,0,0,0,15,우리집 공기를 부탁해!_공기정화식물 활용편,시립보라매청소년센터,2021-06-23,2024-06-22,인증,서울 동작구 신대방동 395
989,활동,1109B08B-09453,인천광역시,N,0,16,0,0,0,16,나만의 소중'함' 만들기 (목공으로 필함 만들기),부평구청소년수련관,2020-06-24,2024-06-22,인증,인천 부평구 삼산동 458-2
990,활동,0924A07C-05847,충청북도,N,0,0,20,0,0,20,상업성 Day를 활용한 청소년 나눔과 배려 활동,옥천군청소년수련관,2016-06-15,2024-06-13,인증,충북 옥천군 옥천읍 동부로 39 (문정리 424-1)
991,활동,5385D07F-08823,서울특별시,N,0,25,0,0,25,50,모녀힐링캠프,(재)원불교 봉도청소년수련원,2019-11-13,2024-06-10,인증,서울특별시 강북구 삼양로181길 68-8 (우이동) 봉도청소년수련원
992,개별,3236G10C-MD0293,경상북도,N,0,0,170,0,0,170,고등학교 OPS공예,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
993,개별,3236G10A-MD0285,경상북도,N,170,0,0,0,0,170,[초등학교 셀프리더십] 나로말할 것 같으면,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
994,개별,3236G10B-MD0289,경상북도,N,0,170,0,0,0,170,중학교 스포츠스태킹,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
995,활동,0932A05A-08525,충청남도,N,230,0,0,0,0,230,문화예술프로그램(초등학교_당일),KT&G 상상마당 논산,2019-05-29,2024-05-28,인증,충남 논산시 상월면 한천리 68-7
996,활동,1636F02C-08516,경상북도,N,0,0,292,0,0,292,심화통합해양활동,국립청소년해양센터,2019-05-29,2024-05-28,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
997,활동,4117F07C-07567,경상북도,N,0,0,300,0,0,300,하품캠프2박3일,문경관광진흥공단,2018-05-30,2024-05-28,인증,경상북도 문경시 매봉로 65 (모전동) 3층 점촌5동 주민센터
998,활동,4117F07C-07583,경상북도,N,0,0,300,0,0,300,하품캠프1박2일,문경관광진흥공단,2018-05-30,2024-05-28,인증,경상북도 문경시 매봉로 65 (모전동) 3층 점촌5동 주민센터
999,개별,3236G10C-MD0287,경상북도,N,0,0,170,0,0,170,[고등학교 셀프리더십] 나로 말할 것 같으면,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
1000,개별,3236G10B-MD0286,경상북도,N,0,170,0,0,0,170,[중학교 셀프리더십] 나로말할 것 같으면,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
1001,개별,3236G10C-MD0290,경상북도,N,0,0,170,0,0,170,고등학교 스포츠스태킹,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
1002,활동,0959F07A-08518,경기도,N,400,0,0,0,0,400,수련활동 '신나고'(초등학교 - 2박3일),너리굴문화마을엄마청소년수련원,2019-05-29,2024-05-28,인증,경기 안성시 보개면 신장리 63-1 너리굴문화마을
1003,활동,0613F04B-07602,경기도,Y,0,400,0,0,0,400,렛츠고! 한마음캠프(중학생 2박3일),한마음청소년수련원,2018-05-30,2024-05-28,인증,경기도 양주시 어둔동 버들로 147-142 천주교의정부제5교구한마음연수원 한마음청소년수련원
1004,개별,3236G10B-MD0292,경상북도,N,0,170,0,0,0,170,중학교 OPS공예,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
1005,개별,3236G10A-MD0288,경상북도,N,170,0,0,0,0,170,초등학교 스포츠스태킹,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
1006,개별,3236G10A-MD0291,경상북도,N,170,0,0,0,0,170,초등학교 OPS공예,안동시청소년수련원,2019-05-29,2024-05-28,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
1007,활동,0613F04F-07601,경기도,Y,0,400,0,0,0,400,렛츠고! 한마음캠프(중학생 1박2일),한마음청소년수련원,2018-05-30,2024-05-28,인증,경기도 양주시 어둔동 버들로 147-142 천주교의정부제5교구한마음연수원 한마음청소년수련원
1008,활동,0524D04F-08500,경상남도,Y,100,100,0,0,0,200,"여름캠프""바다야놀자""(1박2일)",통영시청소년수련원,2019-05-29,2024-05-28,인증,경상남도 통영시 발개로 194 (도남동) 통영시청소년수련원
1009,활동,0524D04F-08501,경상남도,Y,100,100,0,0,0,200,"여름캠프""바다야놀자""(2박3일)",통영시청소년수련원,2019-05-29,2024-05-28,인증,경상남도 통영시 발개로 194 (도남동) 통영시청소년수련원
1010,활동,4406A01A-08513,충청북도,N,80,0,0,0,0,80,수상안전(생존수영)프로그램,음성군청소년수련원,2019-05-29,2024-05-28,인증,충청북도 음성군 생극면 차생로 310-89 음성군청소년수련원
1011,활동,4301B09B-09396,경상북도,N,0,40,0,0,0,40,작은아이 숲을 꿈꾸다,국립산림치유원,2020-05-27,2024-05-26,인증,경상북도 영주시 봉현면 테라피로 209 건강증진센터 사무동
1012,활동,1826B05A-09393,강원도,N,15,0,0,0,0,15,세계로 떠나는 요리여행,동해시 향로청소년문화의집,2020-05-27,2024-05-26,인증,강원 동해시 발한동 1∼127 95-1 향로청소년문화의집
1013,활동,0494A05A-09376,울산광역시,N,15,0,0,0,0,15,나라사랑 태극기 디폼교실,울산동구청소년문화의집,2020-05-27,2024-05-26,인증,울산광역시 동구 봉수로 155 (화정동) 동구청소년문화의집
1014,활동,2800A05A-09432,충청남도,N,20,0,0,0,0,20,독립운동학교,천안시태조산청소년수련관,2020-05-27,2024-05-26,인증,충남 천안시 동남구 유량동 6번지 천안시태조산청소년수련관
1015,활동,1231B01B-09375,서울특별시,N,0,15,0,0,0,15,우리마을 보행안전관리,홍은청소년문화의집,2020-05-27,2024-05-26,인증,서울 서대문구 홍은동 8-150
1016,활동,4375A01B-09431,전라남도,N,0,28,0,0,0,28,홍길동 서바이벌 활쏘기,장성군청소년수련관,2020-05-27,2024-05-26,인증,전라남도 장성군 장성읍 문화로 110 장성군청소년수련관
1017,활동,4230B06A-09435,경상남도,N,10,0,0,0,0,10,함께 Green(그린) 아라가야!,함안군청소년수련관,2020-05-27,2024-05-26,인증,경상남도 함안군 가야읍 말산리 156-1
1018,활동,0144B01A-09419,대구광역시,N,12,0,0,0,0,12,"리더십 향상 프로그램 ""풋살의 민족""",수성구청소년수련관,2020-05-27,2024-05-26,인증,대구광역시 수성구 청수로45길 100 (황금동) 수성구청소년수련관
1019,활동,3348D08B-09430,전라북도,N,0,30,0,0,0,30,"청소년진로캠프""꿈너머꿈""",익산시청소년수련관,2020-05-27,2024-05-26,인증,전라북도 익산시 어양동 54-6 익산시청소년수련관 (동서로 476-21)
1020,활동,5501B01A-09401,전라남도,N,40,0,0,0,0,40,생존 수영교육(초등학교 2일),사단법인 에듀펀플러스,2020-05-27,2024-05-26,인증,전라남도 순천시 선암1길 5
1021,활동,0144A10A-09420,대구광역시,N,30,0,0,0,0,30,잡(JOB)스(스포츠)러운 이야기,수성구청소년수련관,2020-05-27,2024-05-26,인증,대구광역시 수성구 청수로45길 100 (황금동) 수성구청소년수련관
1022,활동,2800A05A-09433,충청남도,N,20,0,0,0,0,20,어사박문수학교,천안시태조산청소년수련관,2020-05-27,2024-05-26,인증,충남 천안시 동남구 유량동 6번지 천안시태조산청소년수련관
1023,활동,0144A08B-09421,대구광역시,N,0,20,0,0,0,20,"재활용 NO, 새활용OK 쓰임의 재발견 - 업사이클링 디자이너",수성구청소년수련관,2020-05-27,2024-05-26,인증,대구광역시 수성구 청수로45길 100 (황금동) 수성구청소년수련관
