. ,FLAG_NM,CRTFC_NO_CN,AREA_NM,SAFE_CNSDR_ACT_AT,FULL_AGE9_12_TRGET_NMPR_CN,FULL_AGE13_15_TRGET_NMPR_CN,FULL_AGE16_18_TRGET_NMPR_CN,FULL_AGE19_24_TRGET_NMPR_CN,TRGET_AGE_ETC_NMPR_CN,TOT_TRGET_NMPR_CN,PROGRM_NM,INSTT_NM,VALID_PD_BEGIN_DE,VALID_PD_END_DE,OPER_STATE_NM,ADDR
9385,활동,0013E04F-04578,강원도,Y,0명,20명,20명,10명,0명,50명,챌린지어드벤처 동장캠프(5박7일 과정),국립평창청소년수련원,20150603,20160602,종료,강원 평창군 용평면 새터마을길 108 국립평창청소년수련원
9386,활동,3659E04F-04631,서울특별시,Y,0명,0명,0명,72명,72명,144명,제18회 동아제약 대학생 국토대장정,동아제약(주),20150603,20160602,종료,서울특별시 동대문구 용두동 252 동아제약(주) 별관 지하1층
9387,활동,0597D04A-01378,경기도,N,60명,0명,0명,0명,0명,60명,Be the leader-Ⅰ(리더십 키우기),(주)미리내,20110601,20160531,종료,경기 양평군 지평면 월산저수지길21
9388,활동,0126A10A-01118,서울특별시,N,20명,0명,0명,0명,0명,20명,청소년의 꿈에 금융엔진을 달자,목동청소년센터,20100601,20160531,종료,서울특별시 양천구 목동서로 143 (목동) (목동 918)
9389,활동,3454D07F-01117,경상남도,N,0명,10명,0명,0명,0명,10명,리더십캠프 ~ 내 안의 리더십을 깨우다,창원시시설관리공단 우리누리청소년문화센터,20100601,20160531,종료,경상남도 창원시 마산회원구 팔용로 128 합성동 우리누리청소년문화센터
9390,활동,0533A01F-01379,충청북도,N,15명,15명,8명,2명,0명,40명,국기태권도 역사 바로 알기 프로젝트,KTC평생교육원,20110601,20160531,종료,충북 음성군 대소면 오산리 135-3 광덕빌딩 301호
9391,활동,0952D01C-04570,강원도,Y,0명,0명,300명,0명,0명,300명,미리별! 큰나래 캠프,(주)미리내캠프,20150513,20160512,종료,강원 인제군 북면 용대리 1528-12 내설악 미리내 캠프
9392,활동,1207A02F-04527,경상남도,N,0명,5명,5명,5명,0명,15명,"청소년방송교실 '레디~액션!""",양산시청소년문화의집,20150513,20160512,종료,경상남도 양산시 모래들길 57-57 (주진동) 4층 양산시청소년문화의집
9393,활동,2778A05B-04529,경상남도,N,0명,20명,0명,0명,0명,20명,벚꽃 길에서 만나다,창원시진해청소년전당,20150513,20160512,종료,경남 창원시 진해구 중평동 4-1번지
9394,활동,0220A02F-01087,경상남도,N,0명,10명,10명,0명,0명,20명,독로 log in,거제시청소년수련관,20100513,20160512,종료,경상남도 거제시 계룡로 175 (고현동) 거제시청소년수련관
9395,활동,3454A01A-01085,경상남도,N,10명,0명,0명,0명,0명,10명,아름다운 성 ~ 내 몸속으로 GO ! GO !!,창원시시설관리공단 우리누리청소년문화센터,20100513,20160512,종료,경상남도 창원시 마산회원구 팔용로 128 합성동 우리누리청소년문화센터
9396,활동,3302A01A-04563,전라북도,N,30명,0명,0명,0명,0명,30명,국화베개와 함께 꽃잠을 잔다,수록골정보화마을,20150513,20160512,종료,전라북도 김제시 백산면 수록골길 50-10
9397,활동,1556D04B-04554,전라북도,N,0명,400명,0명,0명,0명,400명,2박3일 함께하는 우리(중학생),대광수련원,20150513,20160512,종료,전북 진안군 백운면 반송리 353번지
9398,활동,1556D04C-04555,전라북도,N,0명,0명,400명,0명,0명,400명,2박3일 함께하는 우리(고등학생),대광수련원,20150513,20160512,종료,전북 진안군 백운면 반송리 353번지
9399,활동,0013E04F-04512,강원도,Y,0명,15명,20명,0명,0명,35명,챌린지어드벤처 일반과정,국립평창청소년수련원,20150513,20160512,종료,강원 평창군 용평면 새터마을길 108 국립평창청소년수련원
9400,활동,0942A08B-04553,전라북도,N,0명,100명,0명,0명,0명,100명,"어린이,청소년 진로직업체험프로그램",군산청소년수련관,20150513,20160512,종료,전북 군산시 송풍동 청소년회관로 75
9401,활동,0210A07A-04496,경기도,N,20명,0명,0명,0명,0명,20명,독서통합교육 '상상씨앗',석수청소년문화의집,20150513,20160512,종료,경기 안양시 만안구 석수1동 806번지
9402,활동,0210A08B-04575,경기도,N,0명,25명,0명,0명,0명,25명,마법나라 법탐험,석수청소년문화의집,20150513,20160512,종료,경기 안양시 만안구 석수1동 806번지
9403,활동,0213A01F-01375,전라북도,N,0명,2명,2명,1명,0명,5명,비만예방 `나는 파이터`,전주청소년문화의집,20110512,20160511,종료,전북 전주시 완산구 태평동 155
9404,활동,0995A09F-01616,서울특별시,N,0명,15명,15명,0명,0명,30명,터치그린(Touch Green),송석문화재단,20120510,20160509,종료,서울 도봉구 도봉동 산 11-4
9405,활동,1013D08B-01615,부산광역시,N,0명,40명,0명,0명,0명,40명,청소년 해양경찰 체험 캠프,남해지방해양경찰청,20120510,20160509,종료,부산 동구 충장대로 325 (좌천동 68-889번지)
9406,활동,0905D01A-01617,서울특별시,N,30명,0명,0명,0명,0명,30명,올림픽체험프로그램 `도전! 올림피아드 월계관`,서울올림픽파크텔,20120510,20160509,종료,서울 송파구 방이동 88-8
9407,활동,0610A07B-00853,부산광역시,N,0명,30명,0명,0명,0명,30명,독수리 리더십 워크숍,부산관광공사아르피나,20090508,20160507,종료,부산 해운대구 우동 1417 부산유스호스텔 아르피나
9408,활동,0001D04F-00864,서울특별시,N,60명,290명,200명,200명,0명,750명,아구노리 - 스카우트장애청소년캠프,한국스카우트연맹,20090508,20160507,종료,서울 영등포구 여의도동 18-3 한국스카우트연맹 10층
9409,활동,0619D10F-00850,서울특별시,N,0명,60명,30명,0명,0명,90명,에코 리더쉽 캠프,사)한국청소년아웃워드바운드,20090508,20160507,종료,서울 종로구 통의동 35-34 코오롱빌딩 5층 OBK
9410,활동,0361A07B-00447,울산광역시,N,0명,60명,0명,0명,0명,60명,신나는 창작공작소 ` 네 멋대로 해봐~`,남목청소년문화의집,20080502,20160501,종료,울산광역시 동구 남목9길 13 남목청소년문화의집 남목청소년문화의집
9411,활동,3439D01A-04410,충청북도,N,240명,0명,0명,0명,0명,240명,재난안전프로그램(초등학생),제천시청소년수련원,20150422,20160421,종료,충청북도 제천시 송학면 의림대로 730
9412,활동,3439D07C-04485,충청북도,N,0명,0명,90명,0명,0명,90명,소통하는 리더십(고등학생),제천시청소년수련원,20150422,20160421,종료,충청북도 제천시 송학면 의림대로 730
9413,활동,1067D07B-04432,경기도,N,0명,500명,0명,0명,0명,500명,청심 GO GO씽~ 캠프(중학생),청심국제청소년수련원,20150422,20160421,종료,경기 가평군 설악면 송산리 595번지
9414,활동,1674D01B-04477,충청남도,Y,0명,80명,0명,0명,0명,80명,"육상, 해양안전체험(중학생)",한서대학교,20150422,20160421,종료,충남 서산시 해미면 대곡리 대곡리 360
9415,활동,1674D01A-04472,충청남도,Y,80명,0명,0명,0명,0명,80명,"항공, 해양안전체험(초등학생)",한서대학교,20150422,20160421,종료,충남 서산시 해미면 대곡리 대곡리 360
9416,활동,0390D02A-01612,경상남도,N,40명,0명,0명,0명,0명,40명,천문과학캠프(나는 아마추어 천문학자),(재)김해시복지재단 김해시청소년수련관,20120416,20160415,종료,경상남도 김해시 진영읍 김해대로 257 김해시청소년수련관
9417,활동,0390D02A-01613,경상남도,N,40명,0명,0명,0명,0명,40명,천문과학캠프(은하수를 찾아서),(재)김해시복지재단 김해시청소년수련관,20120416,20160415,종료,경상남도 김해시 진영읍 김해대로 257 김해시청소년수련관
9418,활동,0390D02A-01614,경상남도,N,40명,0명,0명,0명,0명,40명,"천문과학캠프(지구에서 가장 가까운 별, 태양)",(재)김해시복지재단 김해시청소년수련관,20120416,20160415,종료,경상남도 김해시 진영읍 김해대로 257 김해시청소년수련관
9419,활동,0127A07F-00414,서울특별시,N,15명,0명,0명,0명,0명,15명,동화속 인물의 인권찾아주기,역삼청소년수련관,20080403,20160402,종료,서울 강남구 역삼동 776-8 역삼청소년수련관
9420,활동,0127A05F-00413,서울특별시,N,0명,6명,4명,4명,0명,14명,도심 속 전통놀이,역삼청소년수련관,20080403,20160402,종료,서울 강남구 역삼동 776-8 역삼청소년수련관
9421,활동,0127A08B-00411,서울특별시,N,0명,10명,0명,0명,0명,10명,"진로, Line~UP!!(라인업)",역삼청소년수련관,20080403,20160402,종료,서울 강남구 역삼동 776-8 역삼청소년수련관
9422,활동,3454A06B-04345,경상남도,N,0명,30명,0명,0명,0명,30명,청소년 버블버블 봉사활동(천연비누 만들기),창원시시설관리공단 우리누리청소년문화센터,20150401,20160331,종료,경상남도 창원시 마산회원구 팔용로 128 합성동 우리누리청소년문화센터
9423,활동,3438A09A-04319,전라북도,N,30명,0명,0명,0명,0명,30명,또랑치고 고기잡기,궁지호박마을영농조합법인,20150401,20160331,종료,전라북도 김제시 하서3길 693 (69-3)
9424,활동,3408A08A-04321,충청남도,N,50명,0명,0명,0명,0명,50명,도비도수상안전체험(초등학생),도비도 내수면 어업계,20150401,20160331,종료,충청남도 당진시 석문면 난지도리 149-55
9425,활동,3454A08B-04347,경상남도,N,0명,15명,0명,0명,0명,15명,청소년드림캐쳐Ⅱ - 방송직업체험 : 리포터,창원시시설관리공단 우리누리청소년문화센터,20150401,20160331,종료,경상남도 창원시 마산회원구 팔용로 128 합성동 우리누리청소년문화센터
9426,활동,0085A07F-01083,충청북도,N,20명,0명,0명,0명,20명,40명,폼아트로 꾸미는 우리집,보은군청소년문화의집,20100325,20160324,종료,충북 보은군 보은읍 뱃들4길 11-14
9427,활동,2778A08B-04251,경상남도,N,0명,200명,0명,0명,0명,200명,"청소년 진로·직업 프로젝트 꿈을 향한 첫인사 드림하이(Dream,Hi)",창원시진해청소년전당,20150311,20160310,종료,경남 창원시 진해구 중평동 4-1번지
9428,활동,0144A07F-01587,대구광역시,N,0명,10명,5명,0명,0명,15명,뿌리 깊은 한글,수성구청소년수련관,20120307,20160306,종료,대구광역시 수성구 청수로45길 100 (황금동) 수성구청소년수련관
9429,활동,0561A08F-01585,대구광역시,N,0명,7명,8명,0명,0명,15명,"대구청소년직업체험단""세상의 중심에서 나를 찾다""",대구광역시달서구청소년수련관,20120307,20160306,종료,대구광역시 달서구 상화로 420 (상인동) 대구광역시달서구청소년수련관
9430,활동,0650A08F-01600,인천광역시,N,0명,8명,12명,0명,0명,20명,청소년CEO비전스쿨,연희청소년센터,20120307,20160306,종료,인천광역시 서구 승학로 264 (심곡동) 연희청소년센터
9431,활동,0561A05F-01586,대구광역시,N,0명,5명,5명,0명,0명,10명,언론매체활용프로그램`정보의 바다에서 항해하다`,대구광역시달서구청소년수련관,20120307,20160306,종료,대구광역시 달서구 상화로 420 (상인동) 대구광역시달서구청소년수련관
9432,활동,1067D04B-01608,경기도,N,0명,500명,0명,0명,0명,500명,으쌰으쌰 자연 속으로~~,청심국제청소년수련원,20120307,20160306,종료,경기 가평군 설악면 송산리 595번지
9433,활동,1039D07C-01570,강원도,N,0명,0명,50명,0명,0명,50명,`세상을 바꾸는 우리! 나만의 리더십 찾기`,둔내유스호스텔,20120307,20160306,종료,강원 횡성군 둔내면 삽교리1138
9434,활동,0821D05B-01594,인천광역시,N,0명,400명,0명,0명,0명,400명,푸른 꿈 을 펼쳐라 청소년 문화 체험활동,서해청소년유스호스텔,20120307,20160306,종료,인천광역시 강화군 하점면 창후로288번길 52 청소년유스호텔 서해청소년유스호스텔
9435,활동,0259D04C-01583,경상북도,N,0명,0명,48명,0명,0명,48명,너와나 우리함께,경상북도청소년수련원,20120307,20160306,종료,경상북도 김천시 아포읍 대성지1길 593-43 경상북도청소년수련원
9436,활동,0259A07C-01584,경상북도,N,0명,0명,50명,0명,0명,50명,내가 꿈꾸는 세상,경상북도청소년수련원,20120307,20160306,종료,경상북도 김천시 아포읍 대성지1길 593-43 경상북도청소년수련원
9437,활동,0607A07F-01578,경기도,N,0명,7명,8명,0명,0명,15명,음반제작프로젝트 `소리 Tong`,안양시만안청소년수련관,20120307,20160306,종료,경기도 안양시 만안구 냉천로31번길 33 (안양동) 안양시청소년수련관
9438,활동,0639D07B-01572,강원도,N,0명,30명,0명,0명,0명,30명,Action Leader 리더 캠프,춘천시청소년수련관,20120307,20160306,종료,"강원 춘천시 효자2동 126-3번지, 춘천시 청소년 수련관 꿈마루"
9439,활동,0019D07A-01582,경상남도,N,300명,0명,0명,0명,0명,300명,예절을 알면 효자가 된다,청학동서당청소년수련원,20120307,20160306,종료,경남 하동군 청암면 묵계리 1247번지
9440,활동,0127A06F-01611,서울특별시,N,0명,4명,10명,0명,0명,14명,영어로 놀자 ABC봉사단,역삼청소년수련관,20120307,20160306,종료,서울 강남구 역삼동 776-8 역삼청소년수련관
9441,활동,0121D04C-01605,충청북도,N,0명,0명,30명,0명,0명,30명,속리산 마루넘이 등산체험캠프,계룡산업(주)속리산유스타운,20120307,20160306,종료,충북 보은군 내속리면 상판리 3-8번지
9442,활동,0650A07F-01599,인천광역시,N,0명,8명,2명,0명,0명,10명,자원순환 정크아트 `상상공작소`,연희청소년센터,20120307,20160306,종료,인천광역시 서구 승학로 264 (심곡동) 연희청소년센터
9443,활동,1056A10A-01576,경기도,N,42명,0명,0명,0명,0명,42명,틔움어린이합창단 - 정신건강알리미 프로젝트,성남시소아청소년정신건강센터,20120307,20160306,종료,경기 성남시 중원구 여수동 성남시청 동관8층 성남시소아청소년정신건강센터
9444,활동,0639D07F-01571,강원도,N,12명,12명,0명,0명,0명,24명,꿈마루 Youth Orchestra 음악캠프,춘천시청소년수련관,20120307,20160306,종료,"강원 춘천시 효자2동 126-3번지, 춘천시 청소년 수련관 꿈마루"
9445,활동,0887A10A-01610,서울특별시,N,15명,0명,0명,0명,0명,15명,양화진에서 피어나는 꿈(우리나라 근대개화에 영향을 준 외국인 알아보기),구립마포청소년문화의집,20120307,20160306,종료,서울특별시 마포구 상암산로1길 67 (상암동) 구립마포청소년문화의집
9446,활동,0786A06F-01593,서울특별시,N,0명,7명,7명,0명,0명,14명,청소년욕구조사프로그램 `오늘날의 청소년`,시립마포청소년센터,20120307,20160306,종료,서울 마포구 성산동 368-1 마포청소년수련관
9447,활동,0650A07F-01595,인천광역시,N,0명,5명,5명,0명,0명,10명,"그린희망봉사단""자두""",연희청소년센터,20120307,20160306,종료,인천광역시 서구 승학로 264 (심곡동) 연희청소년센터
